AUTO_ID;MERK;BOUWJAAR;KILOMETER_STAND;VRAAGPRIJS;EXTERIEUR_KLEUR;BRANDSTOF;CARROSSERIEVORM;MODEL
46963124;VOLKSWAGEN;2019;35000;16950;BLAUW;DIESEL;BEDRIJFSWAGEN;CADDY
46964583;VOLKSWAGEN;2019;40000;25950;WIT;DIESEL;BEDRIJFSWAGEN;CRAFTER
46967535;MITSUBISHI;2015;105853;9950;BLAUW;BENZINE;HATCHBACK;LANCER
46967680;MITSUBISHI;2019;14462;37950;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
46967736;OPEL;2017;52773;22445;GRIJS;DIESEL;OVERIG;VIVARO
46969034;MERCEDES-BENZ;2015;136590;24900;GRIJS;BENZINE / ELEKTRICITEIT;SEDAN;C-KLASSE
46969037;MERCEDES-BENZ;2015;120713;25900;GRIJS;BENZINE / ELEKTRICITEIT;SEDAN;C-KLASSE
46969234;MERCEDES-BENZ;2021;12;44450;ZWART;BENZINE;SEDAN;C-KLASSE
46969368;KIA;2015;60148;11950;ZWART;BENZINE;HATCHBACK;RIO
46969406;OPEL;2015;69014;22500;GRIJS;DIESEL;PERSONENBUS;VIVARO
46969504;VOLKSWAGEN;2019;40000;29950;WIT;DIESEL;BEDRIJFSWAGEN;CRAFTER
46969508;FORD;2013;148245;8390;WIT;BENZINE;STATIONWAGEN;FOCUS
46970477;VOLKSWAGEN;2019;20000;23950;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46972114;MERCEDES-BENZ;2017;47864;37900;GRIJS;BENZINE;STATIONWAGEN;E-KLASSE
46972765;CITROEN;2019;18240;18490;GRIJS;DIESEL;BEDRIJFSWAGEN;JUMPY
46972821;AUDI;2013;155574;21900;BLAUW;BENZINE;SEDAN;A6
46973864;CITROEN;2012;142721;6450;ZWART;BENZINE;MPV;C4 PICASSO
46974509;HONDA;2015;14912;13900;ZWART;BENZINE;HATCHBACK;CIVIC
46974649;FIAT;2018;15477;15995;ROOD;BENZINE;CABRIOLET;500
46975641;LAND ROVER;2018;36559;93950;BLAUW;DIESEL;SUV;RANGE ROVER SPORT
46976232;RENAULT;2007;210695;2445;GRIJS;BENZINE;MPV;GRAND SCENIC
46976413;MERCEDES-BENZ;2006;100937;11950;GRIJS;BENZINE;CABRIOLET;SLK
46976917;PORSCHE;2020;16841;146900;BLAUW;HYBRIDE;SUV;CAYENNE
46977515;ASTON MARTIN;2011;49995;74500;WIT;BENZINE;COUPE;V8 VANTAGE
46977723;BMW;2017;108551;48950;GRIJS;DIESEL;SEDAN;7-SERIE
46979010;OPEL;2011;111928;9750;GRIJS;BENZINE;HATCHBACK;ASTRA
46980773;CITROEN;2011;177095;5150;ZWART;BENZINE;HATCHBACK;C3
46982524;MAZDA;2013;77848;21666;GRIJS;BENZINE;SUV;CX-5
46983571;SMART;2013;59456;9850;WIT;ELEKTRICITEIT;HATCHBACK;FORTWO
46984152;OPEL;2019;21641;19445;ZWART;BENZINE;STATIONWAGEN;ASTRA
46984676;VOLKSWAGEN;2019;20000;23950;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46986303;MAZDA;2010;98996;8450;GRIJS;BENZINE;STATIONWAGEN;6
46986372;MITSUBISHI;2011;129195;11950;BRUIN;BENZINE;SUV;ASX
46986729;FORD;2014;155925;8890;WIT;BENZINE;STATIONWAGEN;FOCUS
46986847;AUDI;2017;50017;54900;GRIJS;BENZINE;SUV;Q5
46987494;VOLVO;2020;10;63899;GRIJS;BENZINE;SUV;XC60
46987556;CITROEN;2014;60792;16950;WIT;DIESEL;BEDRIJFSWAGEN;JUMPER
46987896;PEUGEOT;2010;133629;5400;WIT;DIESEL;BEDRIJFSWAGEN;PARTNER
46988022;OPEL;2021;10;13989;GRIJS;DIESEL;BEDRIJFSWAGEN;COMBO
46988034;TOYOTA;2018;51119;22840;WIT;BENZINE / ELEKTRICITEIT;HATCHBACK;PRIUS
46988409;FORD;2019;25807;22950;BLAUW;BENZINE;HATCHBACK;FOCUS
46988417;FORD;2017;45635;23950;ZWART;BENZINE;MPV;C-MAX
46988434;FORD;2018;21146;29750;ZILVER;BENZINE;MPV;S-MAX
46988535;VOLKSWAGEN;2018;72808;36000;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
46988799;FORD;2021;10;39295;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46988811;FORD;2015;55428;20750;ZWART;BENZINE;STATIONWAGEN;MONDEO
46988815;FORD;2021;10;41695;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46988826;FORD;2021;10;44240;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46988897;FORD;2019;15114;19950;GRIJS;DIESEL;HATCHBACK;FIESTA
46988899;FORD;2021;10;43045;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46988900;FORD;2019;24329;19950;GRIJS;BENZINE;HATCHBACK;FIESTA
46989076;SEAT;2018;41377;19445;BLAUW;BENZINE;HATCHBACK;LEON
46989133;FORD;2021;10;39295;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46989219;FORD;2021;10;43045;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46989248;FORD;2021;10;41695;BLAUW;BENZINE / ELEKTRICITEIT;SUV;KUGA
46989278;PEUGEOT;2019;2;11743;GRIJS;BENZINE;HATCHBACK;108
46989383;RENAULT;2008;225030;2650;BEIGE;BENZINE;STATIONWAGEN;CLIO
46989704;DACIA;2009;112349;3650;ZILVER;BENZINE;HATCHBACK;SANDERO
46990209;BMW;2013;140220;12900;WIT;DIESEL;HATCHBACK;1-SERIE
46990275;PEUGEOT;2019;6999;23999;GRIJS;BENZINE;HATCHBACK;208
46990318;CITROEN;2015;80091;16950;GRIJS;DIESEL;PERSONENBUS;JUMPY
46990320;CITROEN;2015;75314;16950;GRIJS;DIESEL;PERSONENBUS;JUMPY
46997087;OPEL;2021;10;27195;WIT;DIESEL;BEDRIJFSWAGEN;MOVANO
46997431;RENAULT;2014;133241;6950;GRIJS;DIESEL;STATIONWAGEN;CLIO
46997436;FORD;2014;76171;22500;BLAUW;BENZINE;MPV;GALAXY
46997457;KIA;2015;69289;12995;GRIJS;BENZINE;MPV;VENGA
46998023;AUDI;2011;219919;7999;ZWART;BENZINE;STATIONWAGEN;A4
46998127;OPEL;2019;9748;29995;ROOD;BENZINE;STATIONWAGEN;INSIGNIA
46998748;CITROEN;2011;140177;5750;WIT;BENZINE;HATCHBACK;DS3
46999081;AUDI;2016;146668;21999;ZWART;DIESEL;STATIONWAGEN;A4
46999198;RENAULT;2014;58936;12425;ZWART;BENZINE;MPV;SCENIC
47000149;SUZUKI;2016;7758;7950;GRIJS;BENZINE;HATCHBACK;CELERIO
47000269;SUZUKI;2004;185713;1450;BLAUW;BENZINE;HATCHBACK;LIANA
47001206;MERCEDES-BENZ;2021;10;16600;WIT;DIESEL;BEDRIJFSWAGEN;CITAN
47001428;CITROEN;2018;12500;13495;GRIJS;ELEKTRICITEIT;HATCHBACK;C-ZERO
47002235;CITROEN;2013;130488;8440;WIT;BENZINE;HATCHBACK;DS3
47002808;PEUGEOT;2017;21496;12950;ZWART;BENZINE;HATCHBACK;208
47003344;AUDI;2018;26000;24950;ZILVER;BENZINE;HATCHBACK;A1
47003637;AUDI;2017;88500;78500;ZWART;DIESEL;SUV;SQ7
47004204;AUDI;2012;247985;20945;ZWART;DIESEL;STATIONWAGEN;A6
47004342;MERCEDES-BENZ;2015;252442;10950;BLAUW;DIESEL;BEDRIJFSWAGEN;VITO
47004464;RENAULT;2017;119870;16900;WIT;DIESEL;BEDRIJFSWAGEN;TRAFIC
47004511;NISSAN;2021;1;37527;BLAUW;ELEKTRICITEIT;HATCHBACK;LEAF
47004782;NISSAN;2021;1;37114;GRIJS;ELEKTRICITEIT;HATCHBACK;LEAF
47004788;NISSAN;2021;1;37527;ROOD;ELEKTRICITEIT;HATCHBACK;LEAF
47004905;NISSAN;2021;1;37114;BRUIN;ELEKTRICITEIT;HATCHBACK;LEAF
47006152;TOYOTA;2011;99245;3950;WIT;BENZINE;HATCHBACK;AYGO
47008441;HYUNDAI;2012;150157;5900;ZWART;BENZINE;STATIONWAGEN;I30
47008457;VOLKSWAGEN;2016;89930;13900;WIT;DIESEL;BEDRIJFSWAGEN;CADDY MAXI
47008648;SKODA;2012;96249;10950;BEIGE;BENZINE;HATCHBACK;OCTAVIA
47009051;FORD;2013;118733;12950;ZWART;BENZINE;MPV;GRAND C-MAX
47009818;FORD;2016;78541;11995;WIT;BENZINE;SUV;ECOSPORT
47010155;MERCEDES-BENZ;2012;241540;12295;ZWART;DIESEL;STATIONWAGEN;E-KLASSE
47010470;VOLKSWAGEN;2016;77157;13900;WIT;DIESEL;BEDRIJFSWAGEN;CADDY MAXI
47011994;CITROEN;2008;153100;6750;PAARS;BENZINE;STATIONWAGEN;C4 GRAND PICASSO
47013434;SAAB;1998;296212;1995;BLAUW;BENZINE;COUPE;9/mrt
47014990;ALFA ROMEO;2020;5757;40945;GRIJS;BENZINE;SEDAN;GIULIA
47016008;MERCEDES-BENZ;1999;930842;2950;BLAUW;BENZINE;COUPE;CLK
47016461;MAZDA;2021;4;32460;ZWART;BENZINE;SEDAN;3
47017196;SKODA;2013;127939;6500;GRIJS;BENZINE;HATCHBACK;CITIGO
47017255;VOLKSWAGEN;2016;17089;19400;ZWART;BENZINE;HATCHBACK;GOLF
47017465;VOLKSWAGEN;2014;102818;16950;GRIJS;BENZINE;MPV;CADDY MAXI
47017621;DS;2018;31610;38945;GOUD;DIESEL;SUV;7 CROSSBACK
47017751;OPEL;2021;10;21509;WIT;DIESEL;BEDRIJFSWAGEN;VIVARO
47018255;OPEL;2017;17531;13950;WIT;BENZINE;HATCHBACK;ADAM
47018766;MERCEDES-BENZ;2021;10;56206;BLAUW;DIESEL;SEDAN;C-KLASSE
47018956;PEUGEOT;2017;55492;11850;BLAUW;BENZINE;HATCHBACK;208
47019007;VOLVO;2015;137144;14999;WIT;DIESEL / ELEKTRICITEIT;STATIONWAGEN;V60
47019602;PEUGEOT;2019;17500;42400;GRIJS;BENZINE;STATIONWAGEN;508
47019845;HYUNDAI;2021;1;38795;ROOD;ELEKTRICITEIT;HATCHBACK;IONIQ
47019864;FIAT;2014;84733;8750;GRIJS;BENZINE;HATCHBACK;500
47019907;NISSAN;2019;1500;38750;WIT;ELEKTRICITEIT;HATCHBACK;LEAF
47020296;ABARTH;2010;140978;8950;WIT;BENZINE;HATCHBACK;500
47020436;VOLKSWAGEN;2015;89908;19645;ROOD;BENZINE;HATCHBACK;GOLF
47020919;ASTON MARTIN;2010;85348;49750;GRIJS;BENZINE;COUPE;V8 VANTAGE
47021477;AUDI;2019;26501;25850;BLAUW;BENZINE;HATCHBACK;A1
47021639;RENAULT;2017;29071;15950;ZWART;BENZINE;SUV;CAPTUR
47022183;AUDI;2010;163404;13950;GRIJS;BENZINE;CABRIOLET;A5
47022562;RENAULT;2015;73508;21850;GRIJS;DIESEL;PERSONENBUS;TRAFIC
47022951;OPEL;2015;122224;13900;GRIJS;BENZINE;MPV;ZAFIRA
47023267;AUDI;2019;32501;25850;ROOD;BENZINE;HATCHBACK;A1
47023955;MERCEDES-BENZ;1979;91930;19950;BLAUW;BENZINE;SEDAN;200-SERIE
47024227;OPEL;2019;34732;12245;GRIJS;BENZINE;HATCHBACK;CORSA
47024470;VOLVO;2009;135433;14950;GRIJS;DIESEL;SUV;XC60
47025853;FORD;2010;177597;7400;ZWART;DIESEL;MPV;S-MAX
47026117;TOYOTA;2012;41412;9880;GRIJS;BENZINE;MPV;VERSO-S
47027293;OPEL;2014;179002;8900;ZWART;DIESEL;SEDAN;INSIGNIA
47028229;MG;2001;75549;6400;GRIJS;BENZINE;CABRIOLET;MG F
47028812;VOLKSWAGEN;2007;146497;4999;GRIJS;BENZINE;HATCHBACK;BEETLE
47029198;FORD;2019;16675;13450;WIT;BENZINE;HATCHBACK;FIESTA
47029297;PEUGEOT;2012;82150;12888;BRUIN;BENZINE;STATIONWAGEN;508
47029765;RENAULT;2021;10;29832;ZWART;BENZINE;STATIONWAGEN;MEGANE
47030781;FORD;2003;227532;1250;GROEN;BENZINE;HATCHBACK;FIESTA
47030789;KIA;2004;140267;2250;ORANJE;BENZINE;HATCHBACK;PICANTO
47031009;KIA;2005;175672;1950;BLAUW;BENZINE;MPV;CARENS
47034065;VOLVO;2014;119858;11985;GRIJS;DIESEL;STATIONWAGEN;V60
47034671;MERCEDES-BENZ;2016;51403;13850;WIT;DIESEL;BEDRIJFSWAGEN;VITO
47034987;FORD;2008;156617;6290;ZWART;BENZINE;MPV;C-MAX
47035044;CITROEN;2019;32126;19290;ZWART;BENZINE;SUV;C4 CACTUS
47035453;AUDI;2019;19841;27995;BLAUW;BENZINE;SUV;A1
47035752;JAGUAR;2018;32690;28900;ZWART;DIESEL;SEDAN;XF
47035886;BMW;2015;82201;17750;GRIJS;BENZINE;SEDAN;3-SERIE
47036338;HONDA;2018;16615;23990;GRIJS;BENZINE;HATCHBACK;CIVIC
47036381;MAZDA;2018;39557;20905;GRIJS;BENZINE;SUV;CX-3
47036661;MERCEDES-BENZ;2021;150;51746;ZILVER;BENZINE;STATIONWAGEN;C-KLASSE
47036766;SKODA;2021;1050;27500;ROOD;BENZINE;SUV;KAMIQ
47036957;MERCEDES-BENZ;2015;57900;25950;GRIJS;DIESEL;BEDRIJFSWAGEN;SPRINTER
47037081;RENAULT;2004;344503;3099;ZWART;DIESEL;BEDRIJFSWAGEN;TRAFIC
47037116;HYUNDAI;2019;10;28950;GEEL;ELEKTRICITEIT;SUV;KONA
47037149;MERCEDES-BENZ;2011;94369;46945;GROEN;BENZINE;SEDAN;S-KLASSE
47037237;FORD;2007;244005;5890;GRIJS;BENZINE;MPV;GALAXY
47037533;VOLVO;2015;87918;41880;ZWART;BENZINE / ELEKTRICITEIT;SUV;XC90
47038264;OPEL;2013;98639;8990;GRIJS;BENZINE;MPV;MERIVA
47038452;FIAT;2008;119821;2950;ZWART;BENZINE;HATCHBACK;PANDA
47038493;HYUNDAI;2019;12709;18940;GRIJS;BENZINE;STATIONWAGEN;I30
47038802;VOLVO;2019;17000;26900;BLAUW;BENZINE;OVERIG;V40
47039086;JAGUAR;2000;79716;19950;ROOD;BENZINE;SEDAN;XJR
47039558;LEXUS;2019;19000;25450;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;CT
47039882;MINI;2018;19013;21990;ROOD;BENZINE;HATCHBACK;COOPER
47040217;VOLKSWAGEN;2014;39368;15950;BLAUW;BENZINE;MPV;GOLF SPORTSVAN
47040382;LANCIA;1991;129749;36950;ROOD;BENZINE;HATCHBACK;DELTA
47040470;MERCEDES-BENZ;2016;39101;24950;WIT;BENZINE;SUV;GLA
47041439;PEUGEOT;2019;17459;18500;WIT;BENZINE;SUV;2008
47041446;CITROEN;2019;15945;25450;GRIJS;BENZINE;SUV;C3 AIRCROSS
47041779;SUZUKI;2019;9128;20850;GRIJS;BENZINE;SUV;SX4 S-CROSS
47042002;VOLKSWAGEN;2016;92909;20999;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
47042602;MITSUBISHI;2006;289418;2500;GRIJS;DIESEL;MPV;SPACE STAR
47043501;FORD;2011;63542;6999;PAARS;BENZINE;HATCHBACK;FIESTA
47051173;DACIA;2016;81897;6850;BLAUW;DIESEL;BEDRIJFSWAGEN;DOKKER
47055579;NISSAN;2008;163804;4850;ROOD;BENZINE;MPV;NOTE
47055802;VOLVO;2016;63119;22600;ZILVER;DIESEL;STATIONWAGEN;V60
47056320;LANCIA;2010;159123;6995;ZWART;DIESEL;HATCHBACK;DELTA
47056830;RENAULT;2018;32915;16990;ZILVER;BENZINE;SUV;CAPTUR
47057107;OPEL;2009;233402;7685;GRIJS;BENZINE;HATCHBACK;INSIGNIA
47057193;PEUGEOT;2006;194964;2785;ZWART;DIESEL;SEDAN;407
47060106;TOYOTA;2015;77989;18900;WIT;DIESEL;BEDRIJFSWAGEN;PROACE
47060180;PEUGEOT;2019;5521;25900;GEEL;BENZINE;HATCHBACK;208
47060221;FORD;2004;254539;1250;BLAUW;BENZINE;MPV;C-MAX
47060226;BMW;2001;183701;3850;GRIJS;BENZINE;SEDAN;5-SERIE
47060238;MERCEDES-BENZ;2001;220224;2150;GRIJS;BENZINE;COUPE;C-KLASSE
47060245;CADILLAC;2005;182242;4440;GRIJS;BENZINE;SUV;SRX
47060246;AUDI;2003;251214;2350;BLAUW;BENZINE;HATCHBACK;A3
47060332;LAND ROVER;2006;346192;6440;GRIJS;DIESEL;SUV;DISCOVERY
47060605;VOLKSWAGEN;2007;177589;5250;ZWART;BENZINE;HATCHBACK;GOLF
47064394;PEUGEOT;2012;60998;6950;ZILVER;DIESEL;BEDRIJFSWAGEN;PARTNER
47065941;PEUGEOT;2019;12347;26950;ZWART;BENZINE;STATIONWAGEN;308
47065995;SUZUKI;2020;150;28398;WIT;BENZINE;SUV;VITARA
47066366;VOLKSWAGEN;2012;113901;7999;GRIJS;BENZINE;HATCHBACK;POLO
47066783;AUDI;2015;111902;24900;ZWART;BENZINE;STATIONWAGEN;A4
47067752;VOLVO;2010;137750;6444;ZWART;DIESEL;SEDAN;S40
47069247;PEUGEOT;2015;31613;13745;WIT;BENZINE;SUV;2008
47070180;OPEL;2021;10;13989;GRIJS;DIESEL;BEDRIJFSWAGEN;COMBO
47071475;CADILLAC;2003;197421;11950;ROOD;BENZINE;SUV;ESCALADE
47071702;PEUGEOT;2015;71327;11840;GRIJS;BENZINE;SUV;2008
47072074;TOYOTA;2019;14242;28240;ROOD;BENZINE / ELEKTRICITEIT;HATCHBACK;COROLLA
47072708;MAZDA;2015;184502;17900;ZWART;BENZINE;SUV;CX-5
47072715;MAZDA;2014;173575;16900;WIT;BENZINE;SUV;CX-5
47072717;VOLKSWAGEN;2015;141557;16900;GRIJS;BENZINE;HATCHBACK;POLO
47072725;AUDI;2014;152538;17900;GRIJS;BENZINE;SEDAN;A4
47073007;FORD;2012;144968;7950;GRIJS;BENZINE;HATCHBACK;FOCUS
47076994;LEXUS;2016;38668;18750;GRIJS;BENZINE / ELEKTRICITEIT;HATCHBACK;CT
47077143;CITROEN;2018;7444;18750;WIT;BENZINE;SUV;C4 CACTUS
47082624;FORD;2019;50;24500;GRIJS;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
47083058;RENAULT;2019;28597;21790;ZWART;BENZINE;STATIONWAGEN;MEGANE
47083640;RENAULT;2019;27500;27950;BLAUW;DIESEL;STATIONWAGEN;TALISMAN
47084244;MAZDA;2015;154451;15900;WIT;BENZINE;SUV;CX-5
47086001;VOLKSWAGEN;2021;1;24640;WIT;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
47086500;VOLKSWAGEN;2010;114575;10950;WIT;BENZINE;COUPE;SCIROCCO
47087277;CITROEN;1971;112337;23450;BRUIN;BENZINE;HATCHBACK;DS
47087297;MERCEDES-BENZ;2019;7095;32950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
47087523;RENAULT;2017;91303;15935;BLAUW;DIESEL;STATIONWAGEN;MEGANE
47087676;MITSUBISHI;2012;176365;8940;WIT;BENZINE;SUV;ASX
47088490;CITROEN;2014;112816;6950;GRIJS;BENZINE;HATCHBACK;C1
47088716;BMW;2014;107645;34990;GRIJS;BENZINE;SEDAN;6-SERIE GRAN COUPE
47088754;BMW;2017;92740;21995;GRIJS;BENZINE;STATIONWAGEN;3-SERIE
47089458;MERCEDES-BENZ;2017;87444;21900;GRIJS;BENZINE;HATCHBACK;A-KLASSE
47089726;CITROEN;2018;9987;9745;GRIJS;BENZINE;HATCHBACK;C1
47089783;CITROEN;2015;78547;16950;GRIJS;DIESEL;PERSONENBUS;JUMPY
47091256;FIAT;2021;5;27435;ZWART;BENZINE;HATCHBACK;500X
47091405;MERCEDES-BENZ;1985;130053;52500;BLAUW;BENZINE;CABRIOLET;SL
47091411;MERCEDES-BENZ;2007;351366;6750;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
47091419;MERCEDES-BENZ;2008;252201;34950;ZWART;BENZINE;SEDAN;S-KLASSE
47091447;MERCEDES-BENZ;1965;88106;82950;ZILVER;BENZINE;CABRIOLET;SL
47091451;MERCEDES-BENZ;2019;12377;32750;GRIJS;BENZINE;MPV;B-KLASSE
47091468;MERCEDES-BENZ;1983;395158;19950;BLAUW;BENZINE;SEDAN;500-SERIE
47091504;MERCEDES-BENZ;1998;265777;16950;GROEN;BENZINE;CABRIOLET;SL
47091572;KIA;2019;7128;31950;GEEL;BENZINE;SUV;XCEED
47091697;TOYOTA;2019;53243;18650;GRIJS;DIESEL;BEDRIJFSWAGEN;PROACE WORKER
47091966;DS;2017;24449;20730;BLAUW;DIESEL;HATCHBACK;5
47092041;FERRARI;2000;87260;68360;ROOD;BENZINE;COUPE;360
47092045;MERCEDES-BENZ;2005;153052;8750;ZILVER;BENZINE;STATIONWAGEN;E-KLASSE
47093158;VOLKSWAGEN;2019;25000;22950;ZWART;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
47093794;VOLKSWAGEN;2016;103931;16200;ZWART;DIESEL;STATIONWAGEN;PASSAT
47093927;SUBARU;2021;8;54895;GRIJS;BENZINE / ELEKTRICITEIT;SUV;FORESTER
47094267;RENAULT;2011;189951;6950;GRIJS;LPG;STATIONWAGEN;MEGANE
47096250;HYUNDAI;2010;78220;13499;GRIJS;BENZINE;SUV;IX35
47098896;KIA;2015;63194;18950;BLAUW;BENZINE;STATIONWAGEN;CEE'D SPORTSWAGON
47099362;MAZDA;2019;4852;15950;ROOD;BENZINE;HATCHBACK;2
47099555;AUDI;2019;6824;28950;WIT;BENZINE;SUV;Q2
47099687;RENAULT;2011;198764;5880;GRIJS;DIESEL;MPV;GRAND SCENIC
47099745;FERRARI;2006;35853;119000;GRIJS;BENZINE;COUPE;599
47100138;VOLKSWAGEN;2018;12607;15945;GRIJS;BENZINE;HATCHBACK;POLO
47101897;RENAULT;2012;132170;7890;GRIJS;BENZINE;HATCHBACK;MEGANE
47102579;VOLKSWAGEN;2013;120512;14900;BLAUW;BENZINE;HATCHBACK;GOLF
47102728;HONDA;2020;6350;32500;WIT;ELEKTRICITEIT;HATCHBACK;E
47102755;HONDA;2020;10984;32500;WIT;ELEKTRICITEIT;HATCHBACK;E
47102925;HYUNDAI;2019;1;29950;GEEL;ELEKTRICITEIT;SUV;KONA
47103247;BMW;2013;146099;17890;GRIJS;BENZINE;HATCHBACK;3-SERIE GRAN TURISMO
47103376;AUDI;2016;91587;23995;GRIJS;DIESEL;STATIONWAGEN;A4
47103472;VOLVO;2003;220000;7950;BLAUW;DIESEL;SUV;XC90
47103523;MERCEDES-BENZ;2014;136022;24890;ZWART;DIESEL;SEDAN;C-KLASSE
47103783;VOLKSWAGEN;2012;174200;8890;ZWART;DIESEL;BEDRIJFSWAGEN;CADDY MAXI
47103898;FERRARI;2005;51167;74950;BEIGE;BENZINE;COUPE;612
47104015;MITSUBISHI;2014;154510;15890;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
47104804;MITSUBISHI;2015;108362;16890;GRIJS;BENZINE / ELEKTRICITEIT;SUV;OUTLANDER
47105134;VOLVO;2014;194316;13890;BLAUW;DIESEL;HATCHBACK;V40
47105888;PORSCHE;1996;107362;129993;ZILVER;BENZINE;COUPE;911
47105906;BMW;2000;175027;9900;GROEN;BENZINE;SUV;X5
47106048;BMW;2001;39750;29950;GROEN;BENZINE;COUPE;Z3
47107423;OPEL;2006;212865;2250;GRIJS;BENZINE;MPV;MERIVA
47109122;MASERATI;2016;98686;59900;GRIJS;DIESEL;SEDAN;QUATTROPORTE
47109681;FORD;2018;33600;18950;GRIJS;BENZINE;STATIONWAGEN;FOCUS
47110271;OPEL;2019;10190;18250;GRIJS;BENZINE;SUV;CROSSLAND
47111054;IVECO;2014;118295;13950;WIT;DIESEL;BEDRIJFSWAGEN;DAILY
47111170;KIA;2014;98545;14950;GRIJS;BENZINE;SUV;SPORTAGE
47112258;VOLKSWAGEN;2015;132444;20950;BLAUW;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
47112272;VOLKSWAGEN;2014;112503;12900;ZWART;BENZINE;HATCHBACK;POLO
47114752;TOYOTA;2007;180700;3240;GRIJS;BENZINE;HATCHBACK;YARIS
47114827;TESLA;2018;65538;99999;GRIJS;ELEKTRICITEIT;SUV;MODEL X
47115120;ALFA ROMEO;2005;118986;9995;ROOD;BENZINE;SEDAN;166
47115195;NISSAN;2021;27;44525;ZWART;BENZINE;SUV;X-TRAIL
47115319;SUZUKI;2015;98615;6750;GRIJS;BENZINE;HATCHBACK;CELERIO
47115861;MINI;2012;273206;6750;BRUIN;DIESEL;SUV;COUNTRYMAN
47116248;MERCEDES-BENZ;2016;98506;28900;WIT;DIESEL;STATIONWAGEN;C-KLASSE
47117082;FORD;2012;80181;7900;DIVERS;BENZINE;MPV;B-MAX
47117507;RENAULT;2012;118574;4990;GOUD;BENZINE;STATIONWAGEN;CLIO
47119857;OPEL;2016;45335;15300;BLAUW;BENZINE;HATCHBACK;ASTRA
47119862;SEAT;2006;159019;4495;GRIJS;BENZINE;HATCHBACK;LEON
47119973;MERCEDES-BENZ;2007;244558;12950;WIT;DIESEL;BEDRIJFSWAGEN;SPRINTER
47120722;FORD;2016;39568;24950;WIT;BENZINE;SUV;KUGA
47120894;FORD;2016;197327;10900;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSIT CUSTOM
47121487;MERCEDES-BENZ;2009;546193;6875;WIT;DIESEL;PERSONENBUS;SPRINTER
47121703;SEAT;2019;19250;21950;WIT;BENZINE;SUV;ARONA
47121955;MERCEDES-BENZ;2009;446156;7541;WIT;DIESEL;PERSONENBUS;SPRINTER
47122006;SEAT;2020;10;30995;GRIJS;BENZINE;SUV;ARONA
47122079;PEUGEOT;2014;48303;14950;WIT;DIESEL;BEDRIJFSWAGEN;BOXER
47122525;FORD;2021;13270;27645;ORANJE;BENZINE;STATIONWAGEN;FOCUS
47123202;KIA;2014;90843;9750;ZWART;BENZINE;HATCHBACK;RIO
47124065;SKODA;2009;144551;4499;GRIJS;BENZINE;OVERIG;FABIA
47124327;NISSAN;2002;234628;1250;GRIJS;BENZINE;MPV;ALMERA TINO
47124908;VOLKSWAGEN;2014;129022;13900;ZILVER;DIESEL;BEDRIJFSWAGEN;TRANSPORTER
47125790;MERCEDES-BENZ;2011;451984;7365;WIT;DIESEL;PERSONENBUS;SPRINTER
47125857;PEUGEOT;2021;5;27588;GEEL;BENZINE;HATCHBACK;208
47125880;PEUGEOT;2021;5;27588;GEEL;BENZINE;HATCHBACK;208
47127338;BMW;2015;204347;11950;ZWART;DIESEL;STATIONWAGEN;3-SERIE
47127360;SKODA;2021;15;35990;ROOD;BENZINE;SUV;KAMIQ
47127750;KIA;2018;30018;10950;GRIJS;BENZINE;HATCHBACK;PICANTO
47128856;MERCEDES-BENZ;2015;83654;54950;ZILVER;DIESEL;SUV;GLE
47128991;VOLVO;2014;152756;9950;GRIJS;DIESEL;HATCHBACK;V40
47129283;VOLKSWAGEN;2015;148032;17900;ZWART;BENZINE;HATCHBACK;GOLF
47129653;VOLKSWAGEN;2014;174753;15740;WIT;DIESEL;BEDRIJFSWAGEN;CRAFTER
47129672;VOLKSWAGEN;2016;163442;19900;ZWART;BENZINE;STATIONWAGEN;PASSAT
47129778;BMW;2014;56205;31949;GRIJS;BENZINE;STATIONWAGEN;5-SERIE
47130592;FORD;2007;195014;2995;ZWART;BENZINE;HATCHBACK;FIESTA
47130896;OPEL;2011;117104;9750;GRIJS;BENZINE;STATIONWAGEN;ASTRA
